#---it-------t-------dt------uymax-------rhom---------TTm-------Y1m-------Y2m-------Y3m-------Y4m-------Y5m-------Y6m-------Y7m-------Y8m----
   1190  1.74E-04 2.00E-08 9.773E+03     0.000237  1384.5140 1.055E-02 1.287E-01 9.543E-02 1.123E-03 6.421E-03 8.316E-03 4.050E-05 7.496E-01
   1200  1.74E-04 2.00E-08 9.797E+03     0.000237  1383.8837 1.055E-02 1.288E-01 9.537E-02 1.124E-03 6.421E-03 8.308E-03 4.058E-05 7.496E-01
   1210  1.74E-04 2.00E-08 9.822E+03     0.000238  1383.2519 1.056E-02 1.289E-01 9.530E-02 1.125E-03 6.422E-03 8.300E-03 4.067E-05 7.496E-01
   1220  1.74E-04 2.00E-08 9.813E+03     0.000238  1382.6182 1.057E-02 1.289E-01 9.524E-02 1.126E-03 6.422E-03 8.292E-03 4.076E-05 7.496E-01
   1230  1.75E-04 2.00E-08 9.778E+03     0.000238  1381.9826 1.057E-02 1.290E-01 9.518E-02 1.127E-03 6.422E-03 8.284E-03 4.085E-05 7.496E-01
   1240  1.75E-04 2.00E-08 9.812E+03     0.000238  1381.3449 1.058E-02 1.291E-01 9.512E-02 1.128E-03 6.422E-03 8.275E-03 4.093E-05 7.496E-01
   1250  1.75E-04 2.00E-08 9.835E+03     0.000238  1380.7052 1.059E-02 1.291E-01 9.506E-02 1.129E-03 6.422E-03 8.267E-03 4.102E-05 7.496E-01
   1260  1.75E-04 2.00E-08 1.000E+04     0.000238  1380.0639 1.059E-02 1.292E-01 9.500E-02 1.131E-03 6.423E-03 8.259E-03 4.111E-05 7.496E-01
   1270  1.75E-04 2.00E-08 1.014E+04     0.000238  1379.4210 1.060E-02 1.292E-01 9.494E-02 1.132E-03 6.423E-03 8.251E-03 4.120E-05 7.496E-01
   1280  1.76E-04 2.00E-08 1.024E+04     0.000238  1378.7767 1.060E-02 1.293E-01 9.487E-02 1.133E-03 6.423E-03 8.242E-03 4.129E-05 7.496E-01
   1290  1.76E-04 2.00E-08 1.031E+04     0.000239  1378.1307 1.061E-02 1.294E-01 9.481E-02 1.134E-03 6.424E-03 8.234E-03 4.138E-05 7.496E-01
   1300  1.76E-04 2.00E-08 1.045E+04     0.000239  1377.4826 1.062E-02 1.294E-01 9.475E-02 1.135E-03 6.424E-03 8.226E-03 4.146E-05 7.496E-01
   1310  1.76E-04 2.00E-08 1.061E+04     0.000239  1376.8325 1.062E-02 1.295E-01 9.469E-02 1.136E-03 6.424E-03 8.217E-03 4.155E-05 7.496E-01
   1320  1.76E-04 2.00E-08 1.075E+04     0.000239  1376.1807 1.063E-02 1.295E-01 9.463E-02 1.138E-03 6.425E-03 8.209E-03 4.164E-05 7.496E-01
   1330  1.77E-04 2.00E-08 1.087E+04     0.000239  1375.5272 1.064E-02 1.296E-01 9.457E-02 1.139E-03 6.425E-03 8.201E-03 4.173E-05 7.496E-01
   1340  1.77E-04 2.00E-08 1.098E+04     0.000239  1374.8716 1.064E-02 1.297E-01 9.451E-02 1.140E-03 6.426E-03 8.192E-03 4.182E-05 7.496E-01
   1350  1.77E-04 2.00E-08 1.107E+04     0.000239  1374.2136 1.065E-02 1.297E-01 9.445E-02 1.141E-03 6.426E-03 8.184E-03 4.191E-05 7.496E-01
   1360  1.77E-04 2.00E-08 1.124E+04     0.000239  1373.5534 1.066E-02 1.298E-01 9.439E-02 1.142E-03 6.427E-03 8.175E-03 4.200E-05 7.496E-01
   1370  1.77E-04 2.00E-08 1.139E+04     0.000239  1372.8914 1.066E-02 1.298E-01 9.433E-02 1.143E-03 6.427E-03 8.167E-03 4.209E-05 7.496E-01
   1380  1.78E-04 2.00E-08 1.151E+04     0.000240  1372.2278 1.067E-02 1.299E-01 9.427E-02 1.145E-03 6.428E-03 8.158E-03 4.218E-05 7.496E-01
   1390  1.78E-04 2.00E-08 1.160E+04     0.000240  1371.5624 1.067E-02 1.300E-01 9.421E-02 1.146E-03 6.428E-03 8.150E-03 4.227E-05 7.496E-01
   1400  1.78E-04 2.00E-08 1.168E+04     0.000240  1370.8950 1.068E-02 1.300E-01 9.415E-02 1.147E-03 6.429E-03 8.141E-03 4.236E-05 7.496E-01
   1410  1.78E-04 2.00E-08 1.174E+04     0.000240  1370.2259 1.069E-02 1.301E-01 9.409E-02 1.148E-03 6.429E-03 8.132E-03 4.245E-05 7.496E-01
   1420  1.78E-04 2.00E-08 1.179E+04     0.000240  1369.5553 1.069E-02 1.301E-01 9.403E-02 1.150E-03 6.430E-03 8.123E-03 4.254E-05 7.496E-01
   1430  1.79E-04 2.00E-08 1.180E+04     0.000240  1368.8837 1.070E-02 1.302E-01 9.397E-02 1.151E-03 6.430E-03 8.115E-03 4.263E-05 7.496E-01
   1440  1.79E-04 2.00E-08 1.176E+04     0.000240  1368.2113 1.070E-02 1.303E-01 9.391E-02 1.152E-03 6.431E-03 8.106E-03 4.273E-05 7.496E-01
