1, 3, 3, 3, 16, 28, 2, 0.0165605
1, 26, 26, 26, 16, 4, 3, 0.01832
1, 3, 26, 26, 32, 24, 1, 0.01736
1, 26, 3, 26, 8, 32, 1, 0.01632
1, 26, 26, 3, 16, 26, 2, 0.01712
1, 3, 3, 26, 8, 16, 2, 0.01704
1, 3, 26, 3, 64, 5, 1, 0.01712
1, 32, 32, 32, 32, 4, 2, 0.0116
1, 32, 32, 32, 32, 8, 1, 0.0132
1, 32, 32, 32, 64, 13, 1, 0.00696
1, 32, 32, 32, 64, 1, 7, 0.00328
1, 32, 32, 32, 40, 6, 4, 0.01
1, 32, 32, 32, 32, 3, 2, 0.0340805
1, 32, 32, 32, 32, 1, 6, 0.081361
1, 32, 32, 32, 32, 6, 1, 0.080561
1, 32, 32, 32, 32, 4, 3, 0.080961
1, 32, 32, 32, 32, 3, 2, 0.0132
1, 32, 32, 32, 32, 2, 3, 0.01336
1, 32, 32, 32, 32, 1, 2, 0.0132805
1, 32, 32, 32, 12, 4, 8, 0.00688
1, 32, 32, 32, 64, 1, 1, 0.00408
1, 32, 32, 32, 24, 2, 4, 0.00336
1, 32, 32, 32, 8, 4, 28, 0.00344
1, 32, 32, 32, 32, 1, 6, 0.0810405
1, 32, 32, 32, 32, 2, 2, 0.01176
1, 26, 26, 26, 4, 6, 8, 0.0188
1, 3, 26, 26, 16, 8, 7, 0.0176
1, 26, 3, 26, 16, 44, 1, 0.01744
1, 26, 26, 3, 64, 4, 3, 0.0174405
1, 3, 3, 26, 16, 2, 22, 0.0172
1, 3, 26, 3, 32, 4, 6, 0.0172
1, 26, 3, 3, 4, 48, 1, 0.01712
1, 3, 3, 3, 32, 30, 1, 0.0170405
1, 3, 3, 3, 16, 1, 4, 0.01712
1, 26, 26, 26, 24, 1, 32, 0.0184805
1, 3, 26, 26, 16, 10, 6, 0.0175205
1, 26, 3, 26, 20, 4, 4, 0.0174405
1, 26, 26, 3, 48, 10, 2, 0.01728
1, 3, 3, 26, 12, 2, 40, 0.01712
1, 3, 26, 3, 16, 4, 5, 0.0172
1, 26, 3, 3, 20, 3, 16, 0.01712
1, 26, 3, 3, 24, 1, 40, 0.0164805
1, 3, 3, 3, 64, 1, 13, 0.0165605
1, 26, 26, 26, 4, 5, 32, 0.0164
1, 3, 26, 26, 32, 2, 5, 0.01648
1, 26, 3, 26, 60, 16, 1, 0.0164
1, 26, 26, 3, 8, 16, 8, 0.0164
1, 3, 3, 26, 64, 1, 2, 0.01648
1, 3, 26, 3, 16, 28, 1, 0.01656
1, 26, 3, 3, 40, 4, 6, 0.01672
1, 3, 3, 3, 8, 16, 7, 0.0158405
1, 26, 26, 26, 12, 2, 32, 0.0168
1, 3, 26, 26, 16, 4, 14, 0.01672
1, 26, 3, 26, 52, 16, 1, 0.0168
1, 26, 26, 3, 4, 48, 5, 0.01672
1, 3, 3, 26, 56, 8, 2, 0.01672
1, 3, 26, 3, 16, 15, 4, 0.01672
1, 3, 26, 3, 20, 16, 3, 0.01672
1, 26, 3, 3, 8, 30, 4, 0.01672
1, 3, 3, 3, 4, 16, 13, 0.01656
1, 26, 26, 26, 16, 6, 10, 0.01864
1, 3, 26, 26, 20, 2, 24, 0.01736
1, 26, 3, 26, 8, 8, 4, 0.01696
1, 26, 26, 3, 64, 6, 2, 0.01696
1, 3, 3, 26, 16, 5, 8, 0.0166405
1, 3, 3, 26, 16, 5, 4, 0.01752
1, 3, 26, 3, 8, 10, 4, 0.01744
1, 26, 3, 3, 56, 8, 1, 0.01744
1, 3, 3, 3, 4, 3, 32, 0.0171205
1, 26, 26, 26, 32, 1, 2, 0.02504
1, 3, 26, 26, 8, 20, 2, 0.01848
1, 26, 3, 26, 32, 2, 4, 0.0176805
1, 26, 26, 3, 32, 4, 1, 0.01768
1, 3, 3, 26, 64, 1, 1, 0.0553605
1, 3, 26, 3, 32, 1, 2, 0.0545605
1, 26, 3, 3, 16, 2, 2, 0.0532805
1, 3, 3, 3, 64, 1, 1, 0.0532005
1, 26, 26, 26, 16, 2, 8, 0.0668005
1, 3, 26, 26, 8, 1, 8, 0.0568005
1, 26, 3, 26, 8, 1, 8, 0.0537605
1, 26, 26, 3, 8, 8, 1, 0.0540005
1, 3, 3, 26, 64, 1, 1, 0.0552805
1, 3, 26, 3, 4, 1, 48, 0.054401
1, 26, 3, 3, 16, 2, 2, 0.0544005
