7928, 1.882637348883341, 0.002070587887777, 2.181692617653946e-18, 0.3159 
5.639584673807474e+13 1.179592312960869e-06 1.775125655457391e-14 6.371641732979937e-31 3.319852878747664e-01 
5.666536747461616e+13 1.185235987393124e-06 1.766690606951067e-14 6.341303597657275e-31 3.319788644572122e-01 
5.693617627458117e+13 1.190906688086814e-06 1.758295383240278e-14 6.311108699809052e-31 3.319724105288044e-01 
5.720827929373920e+13 1.196604542172798e-06 1.749939801759849e-14 6.281056382807766e-31 3.319659259484073e-01 
5.748168271727724e+13 1.202329683508300e-06 1.741623671847642e-14 6.251145960903590e-31 3.319594105672694e-01 
5.775639275994370e+13 1.208082247524052e-06 1.733346802556705e-14 6.221376747322076e-31 3.319528642348889e-01 
5.803241566618595e+13 1.213862358563296e-06 1.725109020629978e-14 6.191748118913556e-31 3.319462868134218e-01 
5.830975771029601e+13 1.219670149218252e-06 1.716910142579144e-14 6.162259415730580e-31 3.319396781556764e-01 
5.858842519654940e+13 1.225505753893912e-06 1.708749984155633e-14 6.132909975090603e-31 3.319330381124399e-01 
5.886842445935224e+13 1.231369305879169e-06 1.700628364451985e-14 6.103699146328905e-31 3.319263665358103e-01 
5.914976186338143e+13 1.237260939733481e-06 1.692545102536229e-14 6.074626278690882e-31 3.319196632764820e-01 
5.943244380373312e+13 1.243180791678961e-06 1.684502964126903e-14 6.045701319592080e-31 3.319129281938722e-01 
5.971647670606428e+13 1.249128997134740e-06 1.676500822979711e-14 6.016920218290214e-31 3.319061611348141e-01 
6.000186702674261e+13 1.255105690705788e-06 1.668536451853197e-14 5.988274964104545e-31 3.318993619428328e-01 
6.028862125298938e+13 1.261111008469960e-06 1.660609675001072e-14 5.959764924932864e-31 3.318925304670709e-01 
6.057674590303085e+13 1.267145087810788e-06 1.652720316615275e-14 5.931389468450628e-31 3.318856665552294e-01 
6.086624752624249e+13 1.273208068310268e-06 1.644868199716835e-14 5.903147958121972e-31 3.318787700525527e-01 
6.115713270330128e+13 1.279300087456269e-06 1.637053151743819e-14 5.875039773298054e-31 3.318718408067117e-01 
6.144940804633387e+13 1.285421284413997e-06 1.629274999599155e-14 5.847064291405029e-31 3.318648786635146e-01 
6.174308019906530e+13 1.291571799299009e-06 1.621533570627707e-14 5.819220891458324e-31 3.318578834677336e-01 
6.203815583697361e+13 1.297751773069766e-06 1.613828692767760e-14 5.791508954608119e-31 3.318508550632284e-01 
6.233464166743750e+13 1.303961347051969e-06 1.606160195145751e-14 5.763927866277992e-31 3.318437932934871e-01 
6.263254442989288e+13 1.310200663475457e-06 1.598527907404641e-14 5.736477013749041e-31 3.318366980010164e-01 
6.293187089598193e+13 1.316469865782464e-06 1.590931659347203e-14 5.709155784877299e-31 3.318295690269913e-01 
6.323262786971122e+13 1.322769096083145e-06 1.583371283998267e-14 5.681963579107501e-31 3.318224062141494e-01 
6.353482218760216e+13 1.329098498907631e-06 1.575846613059927e-14 5.654899791127307e-31 3.318152094025240e-01 
6.383846071885058e+13 1.335458220190644e-06 1.568357478201153e-14 5.627963815504740e-31 3.318079784306000e-01 
6.414355036547874e+13 1.341848404207598e-06 1.560903714638819e-14 5.601155059568160e-31 3.318007131387984e-01 
6.445009806249636e+13 1.348269198707431e-06 1.553486470045175e-14 5.574477651133642e-31 3.317934133696487e-01 
6.475811077805407e+13 1.354720753076704e-06 1.546107509964246e-14 5.547937940304581e-31 3.317860789671036e-01 
6.506759551360550e+13 1.361203211343474e-06 1.538763378828855e-14 5.521523498502255e-31 3.317787097571832e-01 
6.537855930406485e+13 1.367716721925002e-06 1.531453913734684e-14 5.495233739813465e-31 3.317713055758056e-01 
6.569100921796520e+13 1.374261432983189e-06 1.524178953609405e-14 5.469068084913201e-31 3.317638662592306e-01 
6.600495235762290e+13 1.380837489529440e-06 1.516938342337963e-14 5.443025972306685e-31 3.317563916473506e-01 
6.632039585929477e+13 1.387444981341029e-06 1.509731985167549e-14 5.417107061199215e-31 3.317488816428865e-01 
6.663734689334456e+13 1.394084226349426e-06 1.502559540694319e-14 5.391310123672676e-31 3.317413358892977e-01 
6.695581266440169e+13 1.400755303005048e-06 1.495420931414052e-14 5.365634880969817e-31 3.317337543022946e-01 
6.727580041152929e+13 1.407458289674258e-06 1.488316078195315e-14 5.340081048480844e-31 3.317261367977205e-01 
6.759731740838444e+13 1.414193384436902e-06 1.481244775263154e-14 5.314647886100570e-31 3.317184831554202e-01 
6.792037096338786e+13 1.420960744076071e-06 1.474206862920290e-14 5.289334819450097e-31 3.317107932022282e-01 
6.824496841988566e+13 1.427760524037948e-06 1.467202184433635e-14 5.264141284811793e-31 3.317030667665543e-01 
6.857111715632067e+13 1.434592879429911e-06 1.460230584913899e-14 5.239066725099801e-31 3.316953036772485e-01 
6.889882458639570e+13 1.441457966330327e-06 1.453291909947010e-14 5.214110584937234e-31 3.316875037621145e-01 
6.922809815924656e+13 1.448355946905474e-06 1.446386000528589e-14 5.189272292437382e-31 3.316796668420961e-01 
6.955894535960688e+13 1.455286973460811e-06 1.439512708997943e-14 5.164551316513424e-31 3.316717927493976e-01 
6.989137370798220e+13 1.462251206058313e-06 1.432671881376416e-14 5.139947103354173e-31 3.316638813074690e-01 
7.022539076081922e+13 1.469248809952948e-06 1.425867386021014e-14 5.115473566216861e-31 3.316559323577127e-01 
7.056100411067583e+13 1.476279935195356e-06 1.419095194610078e-14 5.091116216505693e-31 3.316479457128346e-01 
7.089822138639773e+13 1.483344757386066e-06 1.412354960014595e-14 5.066873805709724e-31 3.316399211777540e-01 
7.123705025328730e+13 1.490443425495167e-06 1.405646545150836e-14 5.042745840783647e-31 3.316318585887659e-01 
7.157749841328230e+13 1.497576104080537e-06 1.398969799305973e-14 5.018731779662761e-31 3.316237577645190e-01 
7.191957360512644e+13 1.504742956411951e-06 1.392324574447297e-14 4.994831089922572e-31 3.316156185251871e-01 
7.226328360454995e+13 1.511944150405314e-06 1.385710719693981e-14 4.971043228893916e-31 3.316074406857296e-01 
7.260863622444156e+13 1.519179848914405e-06 1.379128090289411e-14 4.947367675935061e-31 3.315992240669178e-01 
7.295563931503088e+13 1.526450216247064e-06 1.372576541487710e-14 4.923803910442832e-31 3.315909684879343e-01 
7.330430076406206e+13 1.533755419788534e-06 1.366055927144809e-14 4.900351406784896e-31 3.315826737645313e-01 
7.365462849697788e+13 1.541095627564130e-06 1.359566101963689e-14 4.877009642375777e-31 3.315743397117983e-01 
7.400663047709511e+13 1.548471007955959e-06 1.353106921733103e-14 4.853778098535337e-31 3.315659661444852e-01 
7.436031470579033e+13 1.555881721555874e-06 1.346678250322754e-14 4.830656285647642e-31 3.315575528862513e-01 
7.471568922267698e+13 1.563327937785946e-06 1.340279945142853e-14 4.807643690864028e-31 3.315490997507958e-01 
7.507276210579233e+13 1.570809873610785e-06 1.333911824830603e-14 4.784739661882772e-31 3.315406064979186e-01 
7.543154147177934e+13 1.578327640088920e-06 1.327573799412959e-14 4.761943875100228e-31 3.315320730077074e-01 
7.579203547606925e+13 1.585881431062751e-06 1.321265709750419e-14 4.739255758143961e-31 3.315234990663440e-01 
7.615425231307131e+13 1.593471422242078e-06 1.314989737153862e-14 4.716683156500496e-31 3.315148844981535e-01 
7.651820021635411e+13 1.601097791752911e-06 1.308744933206872e-14 4.694222659018255e-31 3.315062291019412e-01 
7.688388745883766e+13 1.608760707318251e-06 1.302529606642280e-14 4.671868182746562e-31 3.314975326821989e-01 
7.725132235297648e+13 1.616460344479052e-06 1.296343619670724e-14 4.649619232102757e-31 3.314887950461721e-01 
7.762051325095359e+13 1.624196881215025e-06 1.290186833875250e-14 4.627475309247111e-31 3.314800159984099e-01 
7.799146854486527e+13 1.631970494651923e-06 1.284059112863522e-14 4.605435923621146e-31 3.314711953445035e-01 
7.836419666691691e+13 1.639781361592691e-06 1.277960321786047e-14 4.583500590215962e-31 3.314623328904827e-01 
7.873870608960964e+13 1.647629663336392e-06 1.271890323578585e-14 4.561668816057077e-31 3.314534284373494e-01 
7.911500532593797e+13 1.655515578914887e-06 1.265848984261707e-14 4.539940119264683e-31 3.314444817887524e-01 
7.949310292957816e+13 1.663439286547924e-06 1.259836171720649e-14 4.518314024665659e-31 3.314354927493364e-01 
7.987300749508720e+13 1.671400971080513e-06 1.253851750085167e-14 4.496790043579925e-31 3.314264611163056e-01 
8.025472765809625e+13 1.679400816362766e-06 1.247895585584816e-14 4.475367694879585e-31 3.314173866880696e-01 
8.063827209550494e+13 1.687439001164881e-06 1.241967549468086e-14 4.454046515488161e-31 3.314082692688773e-01 
8.102364952568319e+13 1.695515712407604e-06 1.236067508191893e-14 4.432826025095554e-31 3.313991086538098e-01 
8.141086870866414e+13 1.703631133463915e-06 1.230195332084534e-14 4.411705757315448e-31 3.313899046420513e-01 
8.179993844634856e+13 1.711785438905915e-06 1.224350898914724e-14 4.390685272522842e-31 3.313806570428444e-01 
8.219086758269962e+13 1.719978760522176e-06 1.218534117440172e-14 4.369764242549405e-31 3.313713657140229e-01 
8.258366500394927e+13 1.728211531994913e-06 1.212745443725482e-14 4.348944307720012e-31 3.313620301784395e-01 
8.297833963879481e+13 1.736483682775448e-06 1.206986959457788e-14 4.328232955202488e-31 3.313526505436007e-01 
8.337490045860730e+13 1.744795479986366e-06 1.201255659340205e-14 4.307619375899471e-31 3.313432264874777e-01 
8.377335647763008e+13 1.753147118045762e-06 1.195551413598474e-14 4.287103103055733e-31 3.313337577972262e-01 
8.417371675318905e+13 1.761538788812053e-06 1.189874095502829e-14 4.266683680866781e-31 3.313242442629884e-01 
8.457599038589312e+13 1.769970684938187e-06 1.184223579005256e-14 4.246360655979750e-31 3.313146856740909e-01 
8.498018651984666e+13 1.778442999983694e-06 1.178599738661028e-14 4.226133577211965e-31 3.313050818189179e-01 
8.538631434285162e+13 1.786955927925151e-06 1.173002449948732e-14 4.206001996701355e-31 3.312954324854672e-01 
8.579438308662147e+13 1.795509664516030e-06 1.167431588371676e-14 4.185965466674813e-31 3.312857374598099e-01 
8.620440202698880e+13 1.804104405888139e-06 1.161887030383460e-14 4.166023542777286e-31 3.312759965276761e-01 
8.661638048411409e+13 1.812740348069569e-06 1.156368653675939e-14 4.146175785107286e-31 3.312662094750022e-01 
8.703032782270258e+13 1.821417690519545e-06 1.150876334922570e-14 4.126421750100383e-31 3.312563760839257e-01 
8.744625345221139e+13 1.830136633615868e-06 1.145409951422390e-14 4.106760996442191e-31 3.312464961356340e-01 
8.786416682706912e+13 1.838897374482706e-06 1.139969383669746e-14 4.087193094310955e-31 3.312365694150927e-01 
8.828407744688508e+13 1.847700115671006e-06 1.134554509926544e-14 4.067717605855608e-31 3.312265957012099e-01 
8.870599485667088e+13 1.856545057541946e-06 1.129165210961801e-14 4.048334102242092e-31 3.312165747754684e-01 
8.912992864705172e+13 1.865432399104071e-06 1.123801369454187e-14 4.029042161504936e-31 3.312065064209763e-01 
8.955588845449019e+13 1.874362363624677e-06 1.118462854764503e-14 4.009841313778678e-31 3.311963903934561e-01 
8.998388396149939e+13 1.883335141596579e-06 1.113152142068825e-14 3.990740461489946e-31 3.311862265178900e-01 
9.041392489686900e+13 1.892350941361233e-06 1.107867175998232e-14 3.971732212129597e-31 3.311760145442072e-01 
9.084602103588047e+13 1.901409967657375e-06 1.102607157228228e-14 3.952813690783217e-31 3.311657542410785e-01 
9.128018220053516e+13 1.910512428582251e-06 1.097371969002784e-14 3.933984477518322e-31 3.311554453818119e-01 
9.171641825977166e+13 1.919658533616409e-06 1.092161494895124e-14 3.915244153587228e-31 3.311450877382482e-01 
9.215473912969533e+13 1.928848491848533e-06 1.086975619817492e-14 3.896592305057827e-31 3.311346810827726e-01 
9.259515477380148e+13 1.938082514976667e-06 1.081814228309790e-14 3.878028516659101e-31 3.311242251849167e-01 
9.303767520319958e+13 1.947360814453295e-06 1.076677206159149e-14 3.859552377605802e-31 3.311137198145925e-01 
9.348231047684609e+13 1.956683603431220e-06 1.071564439302565e-14 3.841163477651682e-31 3.311031647398903e-01 
9.392907070176711e+13 1.966051096005579e-06 1.066475814255573e-14 3.822861408631404e-31 3.310925597279374e-01 
9.437796603329412e+13 1.975463506413855e-06 1.061411218537897e-14 3.804645765991414e-31 3.310819045458054e-01 
9.482900667528881e+13 1.984921043763365e-06 1.056370543441124e-14 3.786516158744219e-31 3.310711989664787e-01 
9.528220288038105e+13 1.994423929985239e-06 1.051353674454921e-14 3.768472175034782e-31 3.310604427485319e-01 
9.573756495019588e+13 2.003972411131931e-06 1.046360485720791e-14 3.750513362192692e-31 3.310496356233500e-01 
9.619510323559381e+13 2.013566674672263e-06 1.041390883109881e-14 3.732639381668250e-31 3.310387773887336e-01 
9.665482813689991e+13 2.023206942677561e-06 1.036444755287207e-14 3.714849833027225e-31 3.310278678034271e-01 
9.711675010414647e+13 2.032893440610123e-06 1.031521990296703e-14 3.697144313601659e-31 3.310169066224497e-01 
9.758087963730422e+13 2.042626395429275e-06 1.026623480870453e-14 3.679526034268263e-31 3.310058936150873e-01 
9.804722728652659e+13 2.052406034498167e-06 1.021750090924309e-14 3.661998102261116e-31 3.309948285507706e-01 
9.851580365238711e+13 2.062232575398519e-06 1.016899705394031e-14 3.644552910366708e-31 3.309837111625427e-01 
9.898661938611800e+13 2.072106243396711e-06 1.012072216936852e-14 3.627190072509571e-31 3.309725412061155e-01 
9.945968518985788e+13 2.082027266190145e-06 1.007267518052015e-14 3.609909202045803e-31 3.309613184345676e-01 
9.993501181688856e+13 2.091995871305327e-06 1.002485502358709e-14 3.592709916359907e-31 3.309500426012892e-01 
1.004126100718860e+14 2.102012287425741e-06 9.977260639364192e-15 3.575591834491796e-31 3.309387134584805e-01 
1.008924908111595e+14 2.112076733653952e-06 9.929891023609189e-15 3.558554595249700e-31 3.309273307692971e-01 
1.013746649429048e+14 2.122189466075942e-06 9.882745008413630e-15 3.541597778576704e-31 3.309158942551890e-01 
1.018591434274455e+14 2.132350710725864e-06 9.835821578626352e-15 3.524721019357538e-31 3.309044036717186e-01 
1.023459372774890e+14 2.142560684434624e-06 9.789119769701609e-15 3.507923970677998e-31 3.308928587849760e-01 
1.028350575583700e+14 2.152819631379419e-06 9.742638500814615e-15 3.491206243802294e-31 3.308812593302519e-01 
1.033265153883089e+14 2.163127787135878e-06 9.696376741099705e-15 3.474567467963213e-31 3.308696050526905e-01 
1.038203219386574e+14 2.173485388465157e-06 9.650333464242666e-15 3.458007274030537e-31 3.308578956962225e-01 
1.043164884341599e+14 2.183892673554950e-06 9.604507647441206e-15 3.441525294137370e-31 3.308461310032942e-01 
1.048150261532009e+14 2.194349881582953e-06 9.558898273356747e-15 3.425121162381792e-31 3.308343107153623e-01 
1.053159464280684e+14 2.204857252579710e-06 9.513504330667699e-15 3.408794515026143e-31 3.308224345730500e-01 
1.058192606452080e+14 2.215415026765131e-06 9.468324816816878e-15 3.392544991484764e-31 3.308105023168983e-01 
1.063249802454797e+14 2.226023405641684e-06 9.423381897540950e-15 3.376380564072982e-31 3.307985137782270e-01 
1.068331167244239e+14 2.236682782205381e-06 9.378655182105502e-15 3.360293898894239e-31 3.307864684884919e-01 
1.073436816325157e+14 2.247393254851686e-06 9.334139777595963e-15 3.344283236122854e-31 3.307743663398456e-01 
1.078566865754343e+14 2.258155102989003e-06 9.289834555314910e-15 3.328348169805503e-31 3.307622070290965e-01 
1.083721432143201e+14 2.268968581012210e-06 9.245738503349477e-15 3.312488335991608e-31 3.307499902814628e-01 
1.088900632660467e+14 2.279833937898156e-06 9.201850642143379e-15 3.296703382368525e-31 3.307377158284247e-01 
1.094104585034799e+14 2.290751422729987e-06 9.158170001103503e-15 3.280992959847483e-31 3.307253834014834e-01 
1.099333407557528e+14 2.301721288380359e-06 9.114695603844582e-15 3.265356717256275e-31 3.307129927280021e-01 
1.104587219085274e+14 2.312743786590217e-06 9.071426487933437e-15 3.249794308440877e-31 3.307005435367660e-01 
1.109866139042719e+14 2.323819164066715e-06 9.028361719512219e-15 3.234305397524906e-31 3.306880355623899e-01 
1.115170287425249e+14 2.334947685542902e-06 8.985500303803563e-15 3.218889626721271e-31 3.306754685192772e-01 
1.120499784801757e+14 2.346129613986188e-06 8.942841263385544e-15 3.203546644485102e-31 3.306628421239762e-01 
1.125854752317306e+14 2.357365187437515e-06 8.900383724470111e-15 3.188276136545113e-31 3.306501561213294e-01 
1.131235311695951e+14 2.368654672624272e-06 8.858126712828066e-15 3.173077752504723e-31 3.306374102239374e-01 
1.136641585243479e+14 2.379998327335893e-06 8.816069297318565e-15 3.157951157464907e-31 3.306246041546453e-01 
1.142073695850156e+14 2.391396421596324e-06 8.774210510920561e-15 3.142896003621737e-31 3.306117376226407e-01 
1.147531766993591e+14 2.402849206363525e-06 8.732549465516046e-15 3.127911971549901e-31 3.305988103587884e-01 
1.153015922741464e+14 2.414356952134809e-06 8.691092641629751e-15 3.113001392091807e-31 3.305858220913418e-01 
1.158526287754425e+14 2.425919910703556e-06 8.649849419022679e-15 3.098167638853000e-31 3.305727725784326e-01 
1.164062987288850e+14 2.437538403199569e-06 8.608800735037409e-15 3.083403855602952e-31 3.305596614263226e-01 
1.169626147199762e+14 2.449212635806541e-06 8.567945897919585e-15 3.068709793541814e-31 3.305464884170579e-01 
1.175215893943622e+14 2.460942889741725e-06 8.527283956323120e-15 3.054085110503545e-31 3.305332532481648e-01 
1.180832354581274e+14 2.472729439535841e-06 8.486813992244132e-15 3.039529476314213e-31 3.305199556248823e-01 
1.186475656780757e+14 2.484572556224276e-06 8.446535108781213e-15 3.025042568389666e-31 3.305065952565592e-01 
1.192145928820288e+14 2.496472512367679e-06 8.406446412452395e-15 3.010624065375671e-31 3.304931718509908e-01 
1.197843299591096e+14 2.508429580969204e-06 8.366547016830729e-15 2.996273648455517e-31 3.304796851156415e-01 
1.203567898600424e+14 2.520444039211957e-06 8.326836030108717e-15 2.981990996877199e-31 3.304661347534316e-01 
1.209319855974440e+14 2.532516162142964e-06 8.287312576137412e-15 2.967775795520669e-31 3.304525204698623e-01 
1.215099302461168e+14 2.544646227215504e-06 8.247975779214630e-15 2.953627729426634e-31 3.304388419678942e-01 
1.220906369433527e+14 2.556834518297413e-06 8.208824751478462e-15 2.939546479262278e-31 3.304250989434305e-01 
1.226741188892238e+14 2.569081312546025e-06 8.169858635173492e-15 2.925531736523163e-31 3.304112911001175e-01 
1.232603893468908e+14 2.581386881755160e-06 8.131076597143439e-15 2.911583201552247e-31 3.303974181478248e-01 
1.238494616428961e+14 2.593751498445983e-06 8.092477808936376e-15 2.897700576384569e-31 3.303834797957777e-01 
1.244413491674746e+14 2.606175535924382e-06 8.054061140226580e-15 2.883883454481743e-31 3.303694756397852e-01 
1.250360653748506e+14 2.618659175731854e-06 8.015826061351870e-15 2.870131645343091e-31 3.303554054919912e-01 
1.256336237835512e+14 2.631202753846212e-06 7.977787821019317e-15 2.856450633448813e-31 3.303412690451320e-01 
1.262340379767058e+14 2.643806554374982e-06 7.939936019578367e-15 2.842836678377275e-31 3.303270659660170e-01 
1.268373216023628e+14 2.656470861800865e-06 7.902262913775838e-15 2.829286995128692e-31 3.303127959284755e-01 
1.274434883737915e+14 2.669195966568846e-06 7.864767671929537e-15 2.815801284576439e-31 3.302984586226714e-01 
1.280525520698027e+14 2.681982163777390e-06 7.827449456644200e-15 2.802379245539070e-31 3.302840537337183e-01 
1.286645265350528e+14 2.694829746804092e-06 7.790307443668041e-15 2.789020581562578e-31 3.302695809488626e-01 
1.292794256803665e+14 2.707739012092465e-06 7.753340807772681e-15 2.775724995841580e-31 3.302550399520932e-01 
1.298972634830492e+14 2.720710256559823e-06 7.716548730316605e-15 2.762492193939862e-31 3.302404304270629e-01 
1.305180539872022e+14 2.733743769951907e-06 7.679930420488251e-15 2.749321891430627e-31 3.302257520657001e-01 
1.311418113040490e+14 2.746839872082963e-06 7.643485011007806e-15 2.736213776384205e-31 3.302110045262724e-01 
1.317685496122475e+14 2.759998866913357e-06 7.607211687988599e-15 2.723167556074660e-31 3.301961874851090e-01 
1.323982831582211e+14 2.773221033112523e-06 7.571109714092390e-15 2.710182965307777e-31 3.301813006472190e-01 
1.330310262564736e+14 2.786506687665956e-06 7.535178254062813e-15 2.697259703671656e-31 3.301663436746742e-01 
1.336667932899236e+14 2.799856143571037e-06 7.499416492237141e-15 2.684397477801595e-31 3.301513162342501e-01 
1.343055987102225e+14 2.813269698033410e-06 7.463823662842425e-15 2.671596012276481e-31 3.301362180107096e-01 
1.349474570380919e+14 2.826747663653162e-06 7.428398966450100e-15 2.658855019570566e-31 3.301210486716989e-01 
1.355923828636447e+14 2.840290356508104e-06 7.393141602560448e-15 2.646174211772859e-31 3.301058078811672e-01 
1.362403908467255e+14 2.853898082547817e-06 7.358052014878171e-15 2.633553748473091e-31 3.300904953198433e-01 
1.368914957172356e+14 2.867571169279009e-06 7.323148115477022e-15 2.621000072080038e-31 3.300751107206035e-01 
1.375457122754759e+14 2.881309937186571e-06 7.288408955671404e-15 2.608505648018877e-31 3.300596536583816e-01 
1.382030553924749e+14 2.895114680152764e-06 7.253833823718831e-15 2.596070220301349e-31 3.300441238230090e-01 
1.388635400103343e+14 2.908985721947290e-06 7.219421938907748e-15 2.583693508133863e-31 3.300285208709137e-01 
1.395271811425656e+14 2.922923383747248e-06 7.185172534773967e-15 2.571375235846894e-31 3.300128444616700e-01 
1.401939938744277e+14 2.936927986839515e-06 7.151084852020077e-15 2.559115130348654e-31 3.299970942549586e-01 
1.408639933632779e+14 2.950999855056738e-06 7.117158132486175e-15 2.546912918956535e-31 3.299812699078298e-01 
1.415371948389072e+14 2.965139309956831e-06 7.083391630734044e-15 2.534768333563390e-31 3.299653710801257e-01 
1.422136136038958e+14 2.979346682805824e-06 7.049784585379933e-15 2.522681100327164e-31 3.299493974210089e-01 
1.428932650339516e+14 2.993622301158417e-06 7.016336251338350e-15 2.510650951267753e-31 3.299333485840546e-01 
1.435761645782690e+14 3.007966490481837e-06 6.983045895443999e-15 2.498677622692279e-31 3.299172242254252e-01 
1.442623277598708e+14 3.022379584481198e-06 6.949912772449149e-15 2.486760846562308e-31 3.299010239922655e-01 
1.449517701759705e+14 3.036861914330369e-06 6.916936150141370e-15 2.474900359527744e-31 3.298847475348110e-01 
1.456445074983172e+14 3.051413814628072e-06 6.884115295539867e-15 2.463095897962143e-31 3.298683944996959e-01 
1.463405554735616e+14 3.066035620894501e-06 6.851449480649752e-15 2.451347200032479e-31 3.298519645327687e-01 
1.470399299236040e+14 3.080727669927764e-06 6.818937981602927e-15 2.439654005389870e-31 3.298354572786942e-01 
1.477426467459627e+14 3.095490308110191e-06 6.786580060591504e-15 2.428016048671940e-31 3.298188723716251e-01 
1.484487219141317e+14 3.110323875204226e-06 6.754381845848458e-15 2.416435534013296e-31 3.298022094911244e-01 
1.491581714779400e+14 3.125228725494659e-06 6.722348210061043e-15 2.404914213968917e-31 3.297854682961009e-01 
1.498710115639252e+14 3.140205186757010e-06 6.690465814797245e-15 2.393447291131161e-31 3.297686483736796e-01 
1.505872583756899e+14 3.155253602365981e-06 6.658733958050424e-15 2.382034513014058e-31 3.297517493624657e-01 
1.513069281942802e+14 3.170374327905495e-06 6.627151918940439e-15 2.370675620343695e-31 3.297347708876211e-01 
1.520300373785459e+14 3.185567706169507e-06 6.595719010410305e-15 2.359370366011052e-31 3.297177125889408e-01 
1.527566023655221e+14 3.200834088719104e-06 6.564434533672295e-15 2.348118498688071e-31 3.297005740966469e-01 
1.534866396707927e+14 3.216173828883634e-06 6.533297793102940e-15 2.336919768184796e-31 3.296833550392513e-01 
1.542201658888765e+14 3.231587273843165e-06 6.502308112097714e-15 2.325773931151702e-31 3.296660550524451e-01 
1.549571976935935e+14 3.247074794097868e-06 6.471464773885839e-15 2.314680729792988e-31 3.296486737460254e-01 
1.556977518384548e+14 3.262636747529779e-06 6.440767094195516e-15 2.303639918001586e-31 3.296312107442372e-01 
1.564418451570327e+14 3.278273478880346e-06 6.410214420822136e-15 2.292651261203840e-31 3.296136656863541e-01 
1.571894945633538e+14 3.293985356607494e-06 6.379806061329669e-15 2.281714510356351e-31 3.295960381853235e-01 
1.579407170522731e+14 3.309772745587006e-06 6.349541337152452e-15 2.270829421404402e-31 3.295783278584048e-01 
1.586955296998695e+14 3.325636009841808e-06 6.319419577929846e-15 2.259995753244388e-31 3.295605343241079e-01 
1.594539496638300e+14 3.341575515677418e-06 6.289440115409423e-15 2.249213265531005e-31 3.295426571986779e-01 
1.602159941838358e+14 3.357591630329694e-06 6.259602285993867e-15 2.238481719593210e-31 3.295246960976150e-01 
1.609816805819631e+14 3.373684719323849e-06 6.229905435489332e-15 2.227800880142011e-31 3.295066506386382e-01 
1.617510262630669e+14 3.389855189675932e-06 6.200359175923551e-15 2.217174204323468e-31 3.294885204667847e-01 
1.625240487151865e+14 3.406103393329327e-06 6.170959838283837e-15 2.206600372513624e-31 3.294703051969067e-01 
1.633007655099330e+14 3.422429698607154e-06 6.141699313068471e-15 2.196076467985792e-31 3.294520043921842e-01 
1.640811943028989e+14 3.438834483893327e-06 6.112576949643137e-15 2.185602256731441e-31 3.294336176571909e-01 
1.648653528340494e+14 3.455318127396632e-06 6.083592103978987e-15 2.175177507117759e-31 3.294151445970134e-01 
1.656532589281354e+14 3.471881013881857e-06 6.054744126783366e-15 2.164801985618889e-31 3.293965848097102e-01 
1.664449304950888e+14 3.488523523937243e-06 6.026032382369448e-15 2.154475463602401e-31 3.293779378983435e-01 
1.672403855304401e+14 3.505246042159804e-06 5.997456234196826e-15 2.144197712128980e-31 3.293592034618078e-01 
1.680396421157163e+14 3.522048955755141e-06 5.969015047420659e-15 2.133968502869170e-31 3.293403810964038e-01 
1.688427184188634e+14 3.538932654453038e-06 5.940708189097061e-15 2.123787608177252e-31 3.293214703959363e-01 
1.696496326946479e+14 3.555897528708704e-06 5.912535031207873e-15 2.113654802179108e-31 3.293024709537323e-01 
1.704604032850818e+14 3.572943969847278e-06 5.884494950327199e-15 2.103569860652294e-31 3.292833823624819e-01 
1.712750486198348e+14 3.590072373266159e-06 5.856587322356880e-15 2.093532559132696e-31 3.292642042106558e-01 
1.720935872166500e+14 3.607283132796653e-06 5.828811531737106e-15 2.083542676227151e-31 3.292449360888215e-01 
1.729160376817735e+14 3.624576644245063e-06 5.801166965550333e-15 2.073599991492784e-31 3.292255775856814e-01 
1.737424187103671e+14 3.641953330513955e-06 5.773652974101488e-15 2.063704271259383e-31 3.292061282599615e-01 
1.745727490869438e+14 3.659413562193259e-06 5.746268996293213e-15 2.053855313721892e-31 3.291865877292920e-01 
1.754070476857838e+14 3.676957767113288e-06 5.719014386842268e-15 2.044052886796932e-31 3.291669555475972e-01 
1.762453334713751e+14 3.694586356095927e-06 5.691900530804808e-15 2.034301085332374e-31 3.291472313983780e-01 
1.770876254988326e+14 3.712299745104732e-06 5.664918900373018e-15 2.024596842150617e-31 3.291274147807940e-01 
1.779339429143432e+14 3.730098317231672e-06 5.638064682676631e-15 2.014938426218899e-31 3.291075052614618e-01 
1.787843049555893e+14 3.747982490427425e-06 5.611337273095220e-15 2.005325620078858e-31 3.290875024068697e-01 
1.796387309521978e+14 3.765952679131192e-06 5.584736078280026e-15 1.995758210326067e-31 3.290674057878106e-01 
1.804972403261676e+14 3.784009299186243e-06 5.558260508548776e-15 1.986235984874911e-31 3.290472149738851e-01 
1.813598525923216e+14 3.802152770081527e-06 5.531909974597195e-15 1.976758731775750e-31 3.290269295309984e-01 
1.822265873587456e+14 3.820383511756027e-06 5.505683892197632e-15 1.967326240904821e-31 3.290065490249381e-01 
1.830974643272299e+14 3.838701946272993e-06 5.479581679709445e-15 1.957938303068886e-31 3.289860730195054e-01 
1.839725032937272e+14 3.857108498182152e-06 5.453602757577888e-15 1.948594709824955e-31 3.289655010761139e-01 
